movie_id,imdb_id,title,year,genre,imdb_rating,imdb_url,poster
111921,tt2582846,The Fault in Our Stars,2014,"Drama, Romance",7.7,https://www.imdb.com/title/tt2582846/,https://m.media-amazon.com/images/M/MV5BMjA4NzkxNzc5Ml5BMl5BanBnXkFtZTgwNzQ3OTMxMTE@._V1_SX300.jpg
112006,tt2112281,Tangled Ever After,2012,"Animation, Short, Action, Comedy, Family",7.7,https://www.imdb.com/title/tt2112281/,https://m.media-amazon.com/images/M/MV5BMTgzNDAxNDg2Nl5BMl5BanBnXkFtZTcwNzMzNTIyNw@@._V1_SX300.jpg
112070,tt2172584,Maps to the Stars,2014,"Comedy, Drama",6.2,https://www.imdb.com/title/tt2172584/,https://m.media-amazon.com/images/M/MV5BMTY3MjQwNzYyNV5BMl5BanBnXkFtZTgwNTY3NDQ5MzE@._V1_SX300.jpg
112138,tt2294449,22 Jump Street,2014,"Action, Comedy, Crime",7.0,https://www.imdb.com/title/tt2294449/,https://m.media-amazon.com/images/M/MV5BMTcwNzAxMDU1M15BMl5BanBnXkFtZTgwNDE2NTU1MTE@._V1_SX300.jpg
112171,tt0455944,The Equalizer,2014,"Action, Crime, Thriller",7.2,https://www.imdb.com/title/tt0455944/,https://m.media-amazon.com/images/M/MV5BMTQ2MzE2NTk0NF5BMl5BanBnXkFtZTgwOTM3NTk1MjE@._V1_SX300.jpg
112175,tt1646971,How to Train Your Dragon 2,2014,"Animation, Action, Adventure, Comedy, Family, Fantasy",7.8,https://www.imdb.com/title/tt1646971/,https://m.media-amazon.com/images/M/MV5BMzMwMTAwODczN15BMl5BanBnXkFtZTgwMDk2NDA4MTE@._V1_SX300.jpg
112183,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014,"Comedy, Drama",7.7,https://www.imdb.com/title/tt2562232/,https://m.media-amazon.com/images/M/MV5BODAzNDMxMzAxOV5BMl5BanBnXkFtZTgwMDMxMjA4MjE@._V1_SX300.jpg
112290,tt1065073,Boyhood,2014,Drama,7.9,https://www.imdb.com/title/tt1065073/,https://m.media-amazon.com/images/M/MV5BMTYzNDc2MDc0N15BMl5BanBnXkFtZTgwOTcwMDQ5MTE@._V1_SX300.jpg
112303,tt2239832,Think Like a Man Too,2014,"Comedy, Romance",5.8,https://www.imdb.com/title/tt2239832/,https://m.media-amazon.com/images/M/MV5BMjE2NjMxNjU1OF5BMl5BanBnXkFtZTgwMTI1OTgxMTE@._V1_SX300.jpg
112316,tt1742044,Jersey Boys,2014,"Biography, Drama, Music, Musical",6.8,https://www.imdb.com/title/tt1742044/,https://m.media-amazon.com/images/M/MV5BMjIyMjA2OTM0NF5BMl5BanBnXkFtZTgwMzY2MTI2MTE@._V1_SX300.jpg
112326,tt0119781,Nick Fury: Agent of Shield,1998,"Action, Sci-Fi",3.7,https://www.imdb.com/title/tt0119781/,https://m.media-amazon.com/images/M/MV5BMjIxYzQ2MjEtNjgwMC00ZmM2LWI1MjAtOWNkOGE2ODYyZDk3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
112334,tt3268458,The Internet's Own Boy: The Story of Aaron Swartz,2014,"Documentary, Biography, Crime",8.1,https://www.imdb.com/title/tt3268458/,https://m.media-amazon.com/images/M/MV5BMjgwOTgwNjQ5MV5BMl5BanBnXkFtZTgwMzk1NTQ2MTE@._V1_SX300.jpg
112370,tt2109248,Transformers: Age of Extinction,2014,"Action, Adventure, Sci-Fi",5.7,https://www.imdb.com/title/tt2109248/,https://m.media-amazon.com/images/M/MV5BMjE1OTMyODA5M15BMl5BanBnXkFtZTgwMjc2MDk3MTE@._V1_SX300.jpg
112421,tt1605717,Frank,2014,"Comedy, Drama, Music",7.0,https://www.imdb.com/title/tt1605717/,https://m.media-amazon.com/images/M/MV5BMjM0OTczMTcxOV5BMl5BanBnXkFtZTgwMDU1MDUwMjE@._V1_SX300.jpg
112450,tt2398249,They Came Together,2014,"Comedy, Romance",5.5,https://www.imdb.com/title/tt2398249/,https://m.media-amazon.com/images/M/MV5BMTkzNzA2Nzc1Ml5BMl5BanBnXkFtZTgwNzcwNzk3MTE@._V1_SX300.jpg
112454,tt2357461,Honey,2013,Drama,6.8,https://www.imdb.com/title/tt2357461/,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNDk2NDI2Nl5BMl5BanBnXkFtZTcwOTczMjc1OQ@@._V1_SX300.jpg
112460,tt2980706,Planes: Fire & Rescue,2014,"Animation, Adventure, Comedy, Family",6.0,https://www.imdb.com/title/tt2980706/,https://m.media-amazon.com/images/M/MV5BMTcwMjY4NDM4OF5BMl5BanBnXkFtZTgwMDIxNDU2MTE@._V1_SX300.jpg
112497,tt2103254,Tammy,2014,"Comedy, Romance",4.9,https://www.imdb.com/title/tt2103254/,"https://m.media-amazon.com/images/M/MV5BMjIyMDg1ODM5OV5BMl5BanBnXkFtZTgwMTM4NzgxMTE@._V1._CR3,3,863,1275_SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg"
112512,tt1677561,Colourful,2010,"Animation, Drama, Fantasy",7.5,https://www.imdb.com/title/tt1677561/,https://m.media-amazon.com/images/M/MV5BZWExYWIwZDctMzA5YS00ZDNiLTk1MDgtMzA4YjZhMDMwYmYwXkEyXkFqcGdeQXVyMjIxNDMzMTg@._V1_SX300.jpg
112515,tt2321549,The Babadook,2014,"Drama, Horror",6.8,https://www.imdb.com/title/tt2321549/,https://m.media-amazon.com/images/M/MV5BMTk0NzMzODc2NF5BMl5BanBnXkFtZTgwOTYzNTM1MzE@._V1_SX300.jpg
112552,tt2582802,Whiplash,2014,"Drama, Music",8.5,https://www.imdb.com/title/tt2582802/,https://m.media-amazon.com/images/M/MV5BOTA5NDZlZGUtMjAxOS00YTRkLTkwYmMtYWQ0NWEwZDZiNjEzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
112556,tt2267998,Gone Girl,2014,"Crime, Drama, Mystery, Thriller",8.1,https://www.imdb.com/title/tt2267998/,https://m.media-amazon.com/images/M/MV5BYjgwY2E1N2QtNDJkMi00YzE4LThiYTItYWI5YmE4NWMzMGFhXkEyXkFqcGdeQXVyMjU3OTA4NzQ@._V1_SX300.jpg
112580,tt1294970,The Angriest Man in Brooklyn,2014,"Comedy, Drama",5.7,https://www.imdb.com/title/tt1294970/,https://m.media-amazon.com/images/M/MV5BMjAxMTU5Mjk4OF5BMl5BanBnXkFtZTgwMTM4NDQ3MTE@._V1_SX300.jpg
112623,tt2103281,Dawn of the Planet of the Apes,2014,"Action, Adventure, Drama, Sci-Fi",7.6,https://www.imdb.com/title/tt2103281/,https://m.media-amazon.com/images/M/MV5BMTgwODk3NDc1N15BMl5BanBnXkFtZTgwNTc1NjQwMjE@._V1_SX300.jpg
112727,tt2377322,Deliver Us from Evil,2014,"Horror, Mystery, Thriller",6.2,https://www.imdb.com/title/tt2377322/,https://m.media-amazon.com/images/M/MV5BYWVlM2Y2NDUtOTYyMi00ZDY2LTkyZDAtZGRkM2FhNmNjM2EyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg
112749,tt2465146,And So It Goes,2014,"Comedy, Drama, Romance",5.8,https://www.imdb.com/title/tt2465146/,https://m.media-amazon.com/images/M/MV5BMTUwNDAwODY2MF5BMl5BanBnXkFtZTgwMDI2MTUxMjE@._V1_SX300.jpg
112788,tt1956620,Sex Tape,2014,"Comedy, Romance",5.1,https://www.imdb.com/title/tt1956620/,https://m.media-amazon.com/images/M/MV5BNDYzMzg5OTA0Ml5BMl5BanBnXkFtZTgwNjQzNzExMjE@._V1_SX300.jpg
112804,tt2884206,I Origins,2014,"Drama, Romance, Sci-Fi",7.4,https://www.imdb.com/title/tt2884206/,https://m.media-amazon.com/images/M/MV5BMTQ0MTAwMDI1OF5BMl5BanBnXkFtZTgwNjUwMTA2MTE@._V1_SX300.jpg
112818,tt2975578,The Purge: Anarchy,2014,"Action, Horror, Sci-Fi, Thriller",6.5,https://www.imdb.com/title/tt2975578/,https://m.media-amazon.com/images/M/MV5BMjE2ODMxMTk1Nl5BMl5BanBnXkFtZTgwMDEzNjEzMTE@._V1_SX300.jpg
112852,tt2015381,Guardians of the Galaxy,2014,"Action, Adventure, Comedy, Sci-Fi",8.1,https://www.imdb.com/title/tt2015381/,https://m.media-amazon.com/images/M/MV5BMTAwMjU5OTgxNjZeQTJeQWpwZ15BbWU4MDUxNDYxODEx._V1_SX300.jpg
112868,tt2910814,The Signal,2014,"Sci-Fi, Thriller",6.1,https://www.imdb.com/title/tt2910814/,https://m.media-amazon.com/images/M/MV5BMTA2MDc5MDQ2MTVeQTJeQWpwZ15BbWU4MDY4Njc3NDEx._V1_SX300.jpg
112897,tt2333784,The Expendables 3,2014,"Action, Adventure, Thriller",6.1,https://www.imdb.com/title/tt2333784/,https://m.media-amazon.com/images/M/MV5BODU5ODMyMzg2MV5BMl5BanBnXkFtZTgwMTA2MTcxMjE@._V1_SX300.jpg
112911,tt1267297,Hercules,2014,"Action, Adventure, Fantasy",6.0,https://www.imdb.com/title/tt1267297/,https://m.media-amazon.com/images/M/MV5BMTQ4ODA5MTA4OF5BMl5BanBnXkFtZTgwNjMyODM5MTE@._V1_SX300.jpg
112940,tt1972571,A Most Wanted Man,2014,"Crime, Drama, Thriller",6.8,https://www.imdb.com/title/tt1972571/,https://m.media-amazon.com/images/M/MV5BODY2MTA0MjYzMl5BMl5BanBnXkFtZTgwOTE3NzE4MTE@._V1_SX300.jpg
113159,tt2581244,Life After Beth,2014,"Comedy, Fantasy, Horror, Romance",5.6,https://www.imdb.com/title/tt2581244/,https://m.media-amazon.com/images/M/MV5BMjA3OTUwOTMxOF5BMl5BanBnXkFtZTgwODg4NTkwMjE@._V1_SX300.jpg
113186,tt2402603,Felony,2013,Thriller,6.1,https://www.imdb.com/title/tt2402603/,https://m.media-amazon.com/images/M/MV5BMTI3ZTg3ZTYtNjgxYi00ZGE3LTlmYzAtZWNhZTZkMzFkZDQyXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
113207,tt2473602,Get on Up,2014,"Biography, Drama, Music",6.9,https://www.imdb.com/title/tt2473602/,https://m.media-amazon.com/images/M/MV5BMTY1NjAyMTUzMl5BMl5BanBnXkFtZTgwMTM4NzQ4MTE@._V1_SX300.jpg
113225,tt2870756,Magic in the Moonlight,2014,"Comedy, Romance",6.6,https://www.imdb.com/title/tt2870756/,https://m.media-amazon.com/images/M/MV5BMTQ3NDY5NjIwN15BMl5BanBnXkFtZTgwNjQ2ODkxMjE@._V1_SX300.jpg
113252,tt3504048,Housebound,2014,"Comedy, Horror, Mystery",6.8,https://www.imdb.com/title/tt3504048/,https://m.media-amazon.com/images/M/MV5BMTUxNTA5NTAzM15BMl5BanBnXkFtZTgwODE2NDkyMjE@._V1_SX300.jpg
113275,tt2980648,The Hundred-Foot Journey,2014,"Comedy, Drama",7.3,https://www.imdb.com/title/tt2980648/,https://m.media-amazon.com/images/M/MV5BMTQ3Mjg2MTE4M15BMl5BanBnXkFtZTgwMzcyNDMwMjE@._V1_SX300.jpg
113278,tt3139086,Batman: Assault on Arkham,2014,"Animation, Action, Crime, Sci-Fi, Thriller",7.5,https://www.imdb.com/title/tt3139086/,https://m.media-amazon.com/images/M/MV5BZDU1ZGRiY2YtYmZjMi00ZDQwLWJjMWMtNzUwNDMwYjQ4ZTVhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
113280,tt1967697,White Frog,2012,"Drama, Romance",6.9,https://www.imdb.com/title/tt1967697/,https://m.media-amazon.com/images/M/MV5BMjExMzMxMTI4NV5BMl5BanBnXkFtZTcwMzUwMzYwOQ@@._V1_SX300.jpg
113313,tt2503154,The Den,2013,"Horror, Mystery, Thriller",6.1,https://www.imdb.com/title/tt2503154/,https://m.media-amazon.com/images/M/MV5BNDcwMDg2Mzg3OF5BMl5BanBnXkFtZTgwMTA5MjYyMTE@._V1_SX300.jpg
113345,tt1617661,Jupiter Ascending,2015,"Action, Adventure, Sci-Fi",5.3,https://www.imdb.com/title/tt1617661/,https://m.media-amazon.com/images/M/MV5BMTQyNzk2MjA2NF5BMl5BanBnXkFtZTgwMjEwNzk3MjE@._V1_SX300.jpg
113348,tt1291150,Teenage Mutant Ninja Turtles,2014,"Action, Adventure, Comedy, Sci-Fi",5.8,https://www.imdb.com/title/tt1291150/,https://m.media-amazon.com/images/M/MV5BNjUzODQ5MDY5NV5BMl5BanBnXkFtZTgwOTc1NzcyMjE@._V1_SX300.jpg
113350,tt2048770,I'll Follow You Down,2013,"Drama, Mystery, Sci-Fi",6.1,https://www.imdb.com/title/tt2048770/,https://m.media-amazon.com/images/M/MV5BMTY0MDE1NTQxNl5BMl5BanBnXkFtZTgwMTI0MTM5MTE@._V1_SX300.jpg
113374,tt0127710,The Old Lady and the Pigeons,1997,"Animation, Short, Comedy",7.8,https://www.imdb.com/title/tt0127710/,https://ia.media-imdb.com/images/M/MV5BOGY1MzNkZDktN2Q5ZC00OTBkLTk2ZDEtOTRkMTNkOGM2YTUwXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg
113378,tt0435651,The Giver,2014,"Drama, Romance, Sci-Fi",6.5,https://www.imdb.com/title/tt0435651/,https://m.media-amazon.com/images/M/MV5BMTY1MTIxMjg2Ml5BMl5BanBnXkFtZTgwMjUyNzgwMjE@._V1_SX300.jpg
113394,tt2140577,The Pretty One,2013,"Comedy, Drama",6.3,https://www.imdb.com/title/tt2140577/,https://m.media-amazon.com/images/M/MV5BMTM5MzI0ODgxMl5BMl5BanBnXkFtZTgwNjI3MDQwMTE@._V1_SX300.jpg
113416,tt1396523,Revenge of the Green Dragons,2014,"Action, Crime, Drama",5.3,https://www.imdb.com/title/tt1396523/,https://m.media-amazon.com/images/M/MV5BOTYzOTc2Mzc1NV5BMl5BanBnXkFtZTgwODQ3NTQ0MjE@._V1_SX300.jpg
113453,tt1924435,Let's Be Cops,2014,"Comedy, Crime",6.5,https://www.imdb.com/title/tt1924435/,https://m.media-amazon.com/images/M/MV5BMjI3MDY2ODQwNF5BMl5BanBnXkFtZTgwNjUzNjE4MTE@._V1_SX300.jpg
113532,tt3097204,The Inbetweeners 2,2014,Comedy,6.4,https://www.imdb.com/title/tt3097204/,https://m.media-amazon.com/images/M/MV5BNTI3OTc1YTEtNGQ5My00ZGRiLWE4YTYtNjNhMDRiOWI4Y2RhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
113565,tt2383068,The Sacrament,2013,"Horror, Thriller",6.1,https://www.imdb.com/title/tt2383068/,https://m.media-amazon.com/images/M/MV5BMjE1ODg1MzM3Ml5BMl5BanBnXkFtZTgwMDg3NDQyMTE@._V1_SX300.jpg
113573,tt0458481,Sin City: A Dame to Kill For,2014,"Crime, Thriller",6.5,https://www.imdb.com/title/tt0458481/,https://m.media-amazon.com/images/M/MV5BMjA5ODYwNjgxMF5BMl5BanBnXkFtZTgwMTcwNzAyMjE@._V1_SX300.jpg
113604,tt1355630,If I Stay,2014,"Drama, Fantasy, Music, Romance",6.8,https://www.imdb.com/title/tt1355630/,https://m.media-amazon.com/images/M/MV5BMjI4NjkxODMyMF5BMl5BanBnXkFtZTgwODYwODQ5MTE@._V1_SX300.jpg
113705,tt2737050,"Two Days, One Night",2014,Drama,7.4,https://www.imdb.com/title/tt2737050/,https://m.media-amazon.com/images/M/MV5BMjIyMzczMDI0NF5BMl5BanBnXkFtZTgwNjI5Nzk3MTE@._V1_SX300.jpg
113741,tt2866360,Coherence,2013,"Horror, Mystery, Sci-Fi, Thriller",7.2,https://www.imdb.com/title/tt2866360/,https://m.media-amazon.com/images/M/MV5BNzQ3ODUzNDY2M15BMl5BanBnXkFtZTgwNzg0ODY2MTE@._V1_SX300.jpg
113780,tt2870612,"As Above, So Below",2014,"Horror, Mystery, Thriller",6.2,https://www.imdb.com/title/tt2870612/,https://m.media-amazon.com/images/M/MV5BMTQzNzg0NDI2MF5BMl5BanBnXkFtZTgwMzgxNzY2MTE@._V1_SX300.jpg
113829,tt2756032,The One I Love,2014,"Drama, Fantasy, Romance, Sci-Fi, Thriller",7.1,https://www.imdb.com/title/tt2756032/,https://m.media-amazon.com/images/M/MV5BMTgzODMyMjcyOV5BMl5BanBnXkFtZTgwMTAyMjMyMjE@._V1_SX300.jpg
113849,tt1682186,Headshot,2011,"Crime, Drama, Thriller",6.2,https://www.imdb.com/title/tt1682186/,https://m.media-amazon.com/images/M/MV5BMTYwMDA5MTU1MF5BMl5BanBnXkFtZTcwNTMyNDA1OA@@._V1_SX300.jpg
113862,tt2980592,The Guest,2014,"Mystery, Thriller",6.7,https://www.imdb.com/title/tt2980592/,https://m.media-amazon.com/images/M/MV5BOTQyODc5MTAwM15BMl5BanBnXkFtZTgwNjMwMjA1MjE@._V1_SX300.jpg
114028,tt3169706,Pride,2014,"Biography, Comedy, Drama, History, Romance",7.8,https://www.imdb.com/title/tt3169706/,https://m.media-amazon.com/images/M/MV5BMTU2OTcyOTE3MF5BMl5BanBnXkFtZTgwNTg5Mjc1MjE@._V1_SX300.jpg
114044,tt3177316,Honeymoon,2014,"Horror, Mystery, Thriller",5.7,https://www.imdb.com/title/tt3177316/,https://m.media-amazon.com/images/M/MV5BMjI2MzA0NTk2NF5BMl5BanBnXkFtZTgwMzk2Njc0MjE@._V1_SX300.jpg
114060,tt1600196,The Drop,2014,"Crime, Drama",7.1,https://www.imdb.com/title/tt1600196/,https://m.media-amazon.com/images/M/MV5BMTkyNjMzODUzNV5BMl5BanBnXkFtZTgwNjIxNDI1MTE@._V1_SX300.jpg
114066,tt2920540,"20,000 Days on Earth",2014,"Documentary, Drama, Music",7.5,https://www.imdb.com/title/tt2920540/,https://m.media-amazon.com/images/M/MV5BMTQzOTI2NjkxM15BMl5BanBnXkFtZTgwNjg4MDgyMjE@._V1_SX300.jpg
114074,tt1571249,The Skeleton Twins,2014,"Comedy, Drama, Romance",6.8,https://www.imdb.com/title/tt1571249/,https://m.media-amazon.com/images/M/MV5BNzk5MjM3NDEwN15BMl5BanBnXkFtZTgwMDIxNjYzMjE@._V1_SX300.jpg
114126,tt0430916,Beautiful Losers,2008,"Documentary, Music",7.1,https://www.imdb.com/title/tt0430916/,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3Mzk5OTI1MF5BMl5BanBnXkFtZTcwOTQyNTE2MQ@@._V1_SX300.jpg
114180,tt1790864,The Maze Runner,2014,"Action, Mystery, Sci-Fi, Thriller",6.8,https://www.imdb.com/title/tt1790864/,https://m.media-amazon.com/images/M/MV5BMjUyNTA3MTAyM15BMl5BanBnXkFtZTgwOTEyMTkyMjE@._V1_SX300.jpg
114184,tt2994190,Camp X-Ray,2014,"Drama, War",6.9,https://www.imdb.com/title/tt2994190/,https://m.media-amazon.com/images/M/MV5BMTU5NjI1MjEwMV5BMl5BanBnXkFtZTgwNjc2Mzc3MjE@._V1_SX300.jpg
114246,tt0365907,A Walk Among the Tombstones,2014,"Crime, Drama, Mystery, Thriller",6.5,https://www.imdb.com/title/tt0365907/,https://m.media-amazon.com/images/M/MV5BMTQ3NzY2MTg1M15BMl5BanBnXkFtZTgwODY2Njk4MTE@._V1_SX300.jpg
114265,tt2034031,Laggies,2014,"Comedy, Drama, Romance",6.4,https://www.imdb.com/title/tt2034031/,https://m.media-amazon.com/images/M/MV5BMTY5NjU0MTQwMl5BMl5BanBnXkFtZTgwMjYxMTU0MjE@._V1_SX300.jpg
114335,tt0121731,La cravate,1957,Short,6.7,https://www.imdb.com/title/tt0121731/,https://images-na.ssl-images-amazon.com/images/M/MV5BNTgwYjcyZDktY2MyZi00YmY0LWEzNjUtNjU2OTY5MzU1Y2NlXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg
114396,tt1621046,Cesar Chavez,2014,"Biography, Drama",6.4,https://www.imdb.com/title/tt1621046/,https://ia.media-imdb.com/images/M/MV5BMTM5NTkyOTMxN15BMl5BanBnXkFtZTgwODA1MDYwMTE@._V1_SX300.jpg
114494,tt3042408,Who Am I,2014,"Crime, Drama, Mystery, Sci-Fi, Thriller",7.6,https://www.imdb.com/title/tt3042408/,https://m.media-amazon.com/images/M/MV5BNDg4NjU3MTYzNl5BMl5BanBnXkFtZTgwNzE2MDU2MjE@._V1_SX300.jpg
114554,tt2576852,The Tale of the Princess Kaguya,2013,"Animation, Adventure, Drama, Family, Fantasy",8.1,https://www.imdb.com/title/tt2576852/,https://m.media-amazon.com/images/M/MV5BMTcwODI0MzEwOF5BMl5BanBnXkFtZTgwNjkyNTEwMTE@._V1_SX300.jpg
114601,tt1371150,This Is Where I Leave You,2014,"Comedy, Drama",6.6,https://www.imdb.com/title/tt1371150/,https://m.media-amazon.com/images/M/MV5BMjkzNzQ2NDMyNl5BMl5BanBnXkFtZTgwMTY3MTcxMjE@._V1_SX300.jpg
114627,tt0208502,Angel's Egg,1985,"Animation, Drama, Fantasy",7.7,https://www.imdb.com/title/tt0208502/,https://ia.media-imdb.com/images/M/MV5BMWM2N2RjOTAtYzRkNi00NDY5LWFhODAtZWEwYjdiM2FlMjljXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
114662,tt2179136,American Sniper,2014,"Action, Biography, Drama, History, Thriller, War",7.3,https://www.imdb.com/title/tt2179136/,https://m.media-amazon.com/images/M/MV5BMTkxNzI3ODI4Nl5BMl5BanBnXkFtZTgwMjkwMjY4MjE@._V1_SX300.jpg
114670,tt3099498,Tusk,2014,"Comedy, Drama, Horror",5.3,https://www.imdb.com/title/tt3099498/,https://m.media-amazon.com/images/M/MV5BNmQyMmUzMmYtMTA4OS00ZmRjLWE0NWYtNjc0ZGM0N2E4YzQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
114678,tt1626146,Hector and the Search for Happiness,2014,"Adventure, Comedy, Drama",7.0,https://www.imdb.com/title/tt1626146/,https://m.media-amazon.com/images/M/MV5BNTAzNTIyNDYzNV5BMl5BanBnXkFtZTgwNDg1NjYyMjE@._V1_SX300.jpg
114707,tt1528071,Horns,2013,"Crime, Drama, Fantasy, Horror, Mystery, Thriller",6.5,https://www.imdb.com/title/tt1528071/,https://m.media-amazon.com/images/M/MV5BMTQ2Nzk5NzIxMF5BMl5BanBnXkFtZTgwNTM2NTc5MjE@._V1_SX300.jpg
114713,tt3322940,Annabelle,2014,"Horror, Mystery, Thriller",5.4,https://www.imdb.com/title/tt3322940/,https://m.media-amazon.com/images/M/MV5BOTQwZmQyYzEtODk5ZC00OTY3LWExMjAtYzRjNWFhNGM3MzBlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg
114762,tt2140619,Two Night Stand,2014,"Comedy, Romance",6.4,https://www.imdb.com/title/tt2140619/,https://m.media-amazon.com/images/M/MV5BMjMwNDg0NDMwOF5BMl5BanBnXkFtZTgwOTc3MjA0MjE@._V1_SX300.jpg
114795,tt0829150,Dracula Untold,2014,"Action, Drama, Fantasy, Horror, War",6.3,https://www.imdb.com/title/tt0829150/,https://m.media-amazon.com/images/M/MV5BMTkzNzI1OTI4N15BMl5BanBnXkFtZTgwNTQ2NzEwMjE@._V1_SX300.jpg
114818,tt2494280,Stretch,2014,"Comedy, Crime",6.5,https://www.imdb.com/title/tt2494280/,https://m.media-amazon.com/images/M/MV5BMTc2NjgyMzAxNV5BMl5BanBnXkFtZTgwNTIxNTE4MjE@._V1_SX300.jpg
114847,tt1971325,Automata,2014,"Action, Sci-Fi, Thriller",6.1,https://www.imdb.com/title/tt1971325/,https://m.media-amazon.com/images/M/MV5BNzgyMDcyMjMwMV5BMl5BanBnXkFtZTgwNjY5MTA1MjE@._V1_SX300.jpg
114925,tt2326612,The Captive,2014,"Crime, Drama, Mystery, Thriller",5.9,https://www.imdb.com/title/tt2326612/,https://m.media-amazon.com/images/M/MV5BMTUwMTIxNDg0OV5BMl5BanBnXkFtZTgwNTM0MzU0MzE@._V1_SX300.jpg
114935,tt2397535,Predestination,2014,"Drama, Mystery, Sci-Fi, Thriller",7.5,https://www.imdb.com/title/tt2397535/,https://m.media-amazon.com/images/M/MV5BMTAzODc3NjU1NzNeQTJeQWpwZ15BbWU4MDk5NTQ4NTMx._V1_SX300.jpg
115065,tt1639826,Justin and the Knights of Valour,2013,"Animation, Adventure, Family",6.1,https://www.imdb.com/title/tt1639826/,https://m.media-amazon.com/images/M/MV5BNTE3YWY1Y2EtMjVlYi00MzE5LThmYmQtYmY5ZTJkZjFjMWM4XkEyXkFqcGdeQXVyNTc3NTUzMTU@._V1_SX300.jpg
115111,tt0379000,Ward 13,2003,"Animation, Short, Horror",7.9,https://www.imdb.com/title/tt0379000/,https://images-na.ssl-images-amazon.com/images/M/MV5BZWQ1ZGZhZDctYThlYS00NDM5LWFlNGQtMzI0ZDhkMzRhZDM1XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg
115122,tt3416742,What We Do in the Shadows,2014,"Comedy, Horror",7.6,https://www.imdb.com/title/tt3416742/,https://m.media-amazon.com/images/M/MV5BMjAwNDA5NzEwM15BMl5BanBnXkFtZTgwMTA1MDUyNDE@._V1_SX300.jpg
115149,tt2911666,John Wick,2014,"Action, Crime, Thriller",7.3,https://www.imdb.com/title/tt2911666/,https://m.media-amazon.com/images/M/MV5BMTU2NjA1ODgzMF5BMl5BanBnXkFtZTgwMTM2MTI4MjE@._V1_SX300.jpg
115151,tt2556874,Plastic,2014,"Action, Comedy, Crime, Drama",6.0,https://www.imdb.com/title/tt2556874/,https://m.media-amazon.com/images/M/MV5BNDY5ODg2MzIwN15BMl5BanBnXkFtZTgwMDEzNjk1MjE@._V1_SX300.jpg
115170,tt1872194,The Judge,2014,"Crime, Drama",7.4,https://www.imdb.com/title/tt1872194/,https://m.media-amazon.com/images/M/MV5BMTcyNzIxOTIwMV5BMl5BanBnXkFtZTgwMzE0NjQwMjE@._V1_SX300.jpg
115203,tt1778338,The Culture High,2014,"Documentary, News",8.3,https://www.imdb.com/title/tt1778338/,https://m.media-amazon.com/images/M/MV5BNzQ2MTYxOTk3OV5BMl5BanBnXkFtZTgwMDI3OTk0MjE@._V1_SX300.jpg
115210,tt2713180,Fury,2014,"Action, Drama, War",7.6,https://www.imdb.com/title/tt2713180/,https://m.media-amazon.com/images/M/MV5BMjA4MDU0NTUyN15BMl5BanBnXkFtZTgwMzQxMzY4MjE@._V1_SX300.jpg
115216,tt2720680,The Salvation,2014,"Drama, Western",6.7,https://www.imdb.com/title/tt2720680/,https://m.media-amazon.com/images/M/MV5BMTA5MTU2NjIxOTNeQTJeQWpwZ15BbWU4MDA5Njc0MDIx._V1_SX300.jpg
115231,tt2170593,St. Vincent,2014,"Comedy, Drama",7.3,https://www.imdb.com/title/tt2170593/,https://m.media-amazon.com/images/M/MV5BMTk5NzI5OTA4MF5BMl5BanBnXkFtZTgwNjc4NTM3MjE@._V1_SX300.jpg
115502,tt2509850,The Rewrite,2014,"Comedy, Romance",6.2,https://www.imdb.com/title/tt2509850/,https://m.media-amazon.com/images/M/MV5BMjQyMDAyODUxOV5BMl5BanBnXkFtZTgwODcxMDMxNDE@._V1_SX300.jpg
115569,tt2872718,Nightcrawler,2014,"Crime, Drama, Thriller",7.9,https://www.imdb.com/title/tt2872718/,https://m.media-amazon.com/images/M/MV5BN2U1YzdhYWMtZWUzMi00OWI1LWFkM2ItNWVjM2YxMGQ2MmNhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
